source,ft_doi_list,table_doi,name,AA_des,Al,Cu,Mn,Si,Mg,Zn,Cr,Fe,Ti,Ag,As,At,Au,B,Ba,Be,Bi,C,Ca,Cd,Ce,Cf,Co,Er,Eu,F,Ga,Gd,Ge,H,Hf,Hg,Ho,In,K,La,Li,Lu,Mo,N,Na,Nb,Nd,Ni,O,P,Pb,Pd,Pr,Pt,Re,Rh,Ru,S,Sb,Sc,Sm,Sn,Sr,Ta,Tb,Th,Tm,U,V,W,Y,Yb,Zr
full text,['10.1016/j.corsci.2015.06.014'],,,,89,0,0,9.5,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.commatsci.2015.04.035'],,,,91.5,0,0,7,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.msea.2018.06.047'],,,,93.1,0,0.3,0.15,1.5,4.5,0.1,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15
full text,['10.1007/s11837-017-2616-z'],,,,93.3,0,0,0,1.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1
full text,['10.1016/j.actamat.2018.10.056'],,,,93.3,0,0,0,1.5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2
full text,"['10.1007/s11665-015-1559-1', '10.1016/j.engfailanal.2007.05.009', '10.1016/j.engfailanal.2005.11.002', '10.1016/j.engfailanal.2009.10.009', '10.1080/14686996.2019.1680574', '10.1016/j.engfailanal.2009.12.004', '10.1016/j.engfailanal.2003.05.016']",,,,94,0,0,0,1.5,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.msea.2007.05.116'],,,,94.5,0,0,0,1.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.msea.2019.02.015'],,,,94.5,0,0,4,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.actamat.2009.07.060'],,,,96,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.jallcom.2018.10.037'],,,,96.4,0,0,0,1.5,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1007/s11661-013-2011-5'],,,,96.5,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.jallcom.2015.04.230'],,,,97,0,0,0.5,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,"['10.1007/s11661-013-2011-5', '10.1016/j.pmatsci.2015.03.002', '10.1016/j.jmatprotec.2010.08.018']",,,,97,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1007/s11661-013-2011-5'],,,,97.3,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1007/s11665-017-2705-8'],,,,98.1,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2
full text,['10.1007/s11661-013-2011-5'],,,,98.1,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.msea.2006.01.171'],,,,98.12,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.18
full text,"['10.1007/s11665-015-1455-8', '10.1016/j.msea.2012.03.012', '10.1080/10426910701446754', '10.1016/j.scriptamat.2005.08.026', '10.1016/j.actamat.2007.05.049', '10.1016/j.actamat.2009.08.006', '10.1016/j.msea.2008.05.043', '10.1016/j.wear.2011.01.007', '10.1007/s11661-013-2011-5', '10.1007/s00170-010-2734-z', '10.1016/j.jmatprotec.2010.08.018', '10.1016/j.jallcom.2013.06.138', '10.1016/j.msea.2010.02.016', '10.1007/s11663-016-0824-5', '10.1016/j.actamat.2018.05.075', '10.1016/j.actamat.2014.05.004', '10.1007/s11340-008-9125-5', '10.1007/s11665-014-0920-0', '10.1016/j.msea.2017.01.020', '10.1016/j.msea.2010.07.088', '10.1016/j.msea.2006.01.169', '10.1016/0924-0136(94)01339-3', '10.1016/j.msea.2011.10.074', '10.1007/s11661-013-1630-1', '10.1016/j.msea.2005.08.221', '10.1007/s10853-013-7903-7']",,,,98.5,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.msea.2005.09.015'],,,,96.36,0,0,2.06,1.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.msea.2016.01.039'],,,,90.6,0,0,0,1.6,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1007/s11837-019-03421-y'],,,,90.77,0,0,0,1.6,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13
full text,"['10.1007/s11661-011-0793-x', '10.1007/s11661-012-1528-3']",,,,92.4,0,0,0,1.6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,"['10.1016/j.msea.2015.07.066', '10.1016/j.actamat.2010.08.034']",,,,93.4,0,0,0,1.6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.matlet.2018.06.026'],,,,93.8,0,0,0,1.6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.matlet.2018.06.026'],,,,93.8,0,0,0,1.6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1
full text,['10.1016/j.matlet.2018.06.026'],,,,93.9,0,0,0,1.6,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.msea.2012.03.043'],,,,98.34,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.mseb.2012.04.008'],,,,93.52371173,0,0,0,1.755100479,4.721187793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,"['10.1007/s11837-018-3256-7', '10.1007/s11837-018-3170-z']",,,,94.12,0,0,0,1.77,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.matdes.2016.08.024'],,,,94.81919258,0,0,0,1.770192199,0,0,0,0.871567476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.539047741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,"['10.1016/j.actamat.2004.08.032', '10.1016/j.msea.2012.04.059']",,,,98.2,0,0,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,"['10.1007/s11661-016-3322-0', '10.1016/j.pmatsci.2017.06.004', '10.1016/j.actamat.2017.02.027']",,,,98.19484664,0,0,0,1.805153358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.jallcom.2003.11.175'],,,,92.5324093,0,0,0,1.832868388,5.634722317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,"['10.1016/j.jallcom.2019.02.228', '10.1007/s11661-011-0793-x']",,,,92.5,0,0,0,1.9,5.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.actamat.2005.08.032'],,,,96.2,0,0,1.9,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.jallcom.2018.10.037'],,,,96.4,0,0,0,1.9,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.matdes.2016.08.024'],,,,94.73605539,0,0,0,1.947522268,0,0,0,0.523023967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.793398376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1007/s11223-016-9735-6'],,,,91.97,0,0,0,1.98,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.1
full text,['10.1007/s11223-016-9735-6'],,,,92.13,0,0,0,1.98,5.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0.1
full text,"['10.1016/j.actamat.2005.05.025', '10.1016/j.actamat.2011.04.059', '10.1016/j.actamat.2014.06.038', '10.1016/j.actamat.2012.09.015', '10.1016/j.actamat.2005.08.035']",,,,97.81531154,0,0,0,1.984473756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200214701,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.actamat.2005.05.025'],,,,98.01393643,0,0,0,1.986063569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1007/s11661-017-4251-2'],,,,86,0,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1007/s11661-017-4251-2'],,,,89,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.jallcom.2018.06.075'],,,,90,0,0,0,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,"['10.1016/j.matlet.2013.12.012', '10.1007/s11663-014-0135-7']",,,,91,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1007/s10853-014-8315-z'],,,,91.5,0,0,0,2,6,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.15
full text,['10.1016/j.msea.2007.05.046'],,,,91.5,0,0,6,2,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1007/s10853-014-8315-z'],,,,91.59,0,0,0,2,6,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.15
full text,"['10.1016/j.scriptamat.2018.08.025', '10.1016/j.jallcom.2014.04.119', '10.1007/s11665-012-0169-4', '10.1016/j.corsci.2013.11.021', '10.1016/j.msea.2007.05.116', '10.1007/s11661-017-4251-2', '10.1016/j.msea.2007.06.078', '10.1007/s11661-011-0793-x', '10.1016/j.jallcom.2019.02.228', '10.1007/s10853-014-8315-z', '10.1007/s11661-012-1528-3']",,,,92,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,"['10.1016/j.msea.2007.05.046', '10.1016/j.msea.2005.09.001']",,,,92,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1007/s11223-016-9735-6'],,,,92.35,0,0,0,2,5.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.scriptamat.2003.12.018'],,,,92.5,0,0,0,2,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.1
full text,"['10.1007/s11665-018-3691-1', '10.1007/s10853-013-7266-0', '10.1007/s10853-012-6786-3', '10.1007/s10853-011-5257-6', '10.1016/j.jallcom.2018.06.075']",,,,93,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,"['10.1016/j.msea.2007.01.074', '10.1007/s10853-006-0188-3', '10.1007/s10853-006-0036-5']",,,,93,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,"['10.1016/j.corsci.2016.11.013', '10.1016/j.jallcom.2014.04.119', '10.1016/j.corsci.2012.04.009', '10.1007/s11665-016-1971-1', '10.1007/s11665-018-3691-1', '10.1016/j.corsci.2018.07.018', '10.1007/s11665-015-1571-5', '10.1007/s11661-017-4251-2', '10.1007/s12613-017-1522-2', '10.1016/j.msea.2011.12.052', '10.1007/s11665-018-3645-7', '10.1016/j.wear.2006.01.025', '10.1007/s11665-011-9843-1', '10.1007/s11665-016-1946-2']",,,,94,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.matchar.2005.04.005'],,,,94,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1016/j.msea.2019.02.015'],,,,94,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,"['10.1016/j.actamat.2010.06.046', '10.1016/j.msea.2013.05.025']",,,,96,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1007/978-3-319-52192-3_25'],,,,97.5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,"['10.1016/j.actamat.2005.08.015', '10.1016/j.actamat.2005.08.016', '10.1016/j.addma.2017.12.011', '10.1016/j.jallcom.2018.12.133']",,,,97.8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1007/978-3-319-52192-3_25'],,,,97.8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1007/978-3-319-52192-3_25'],,,,97.9,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,"['10.1016/j.jmatprotec.2003.07.003', '10.1007/s11041-019-00430-1', '10.1007/s11661-016-3543-2', '10.1007/s11663-013-9801-4', '10.1080/10426910903447253', '10.1007/s11665-017-2734-3', '10.1007/s10853-006-0036-5', '10.1016/j.jallcom.2018.06.075', '10.1016/j.jpowsour.2018.11.019', '10.1016/j.pmatsci.2017.06.004', '10.1016/j.jmatprotec.2006.09.014', '10.1016/j.corsci.2009.03.032', '10.1016/j.matlet.2017.04.100', '10.1111/j.1551-2916.2010.04157.x', '10.1016/j.engfailanal.2018.02.012', '10.1016/j.matchemphys.2014.05.015', '10.1016/j.msea.2006.11.017', '10.1111/j.1151-2916.1993.tb06662.x', '10.1016/j.scriptamat.2006.03.006', '10.1007/s11663-014-0135-7', '10.1080/10426910902769384', '10.1016/j.msea.2014.05.050', '10.1016/j.msea.2004.02.028', '10.1007/s11665-011-9843-1', '10.1016/j.msea.2006.01.053', '10.1016/j.actamat.2006.08.023', '10.1007/s11665-015-1748-y', '10.1016/j.msea.2010.04.040', '10.1016/j.msea.2015.01.029', '10.1016/j.wear.2004.09.007', '10.1016/j.msea.2006.09.019', '10.1016/j.actamat.2014.05.004', '10.1007/s10853-006-0188-3', '10.1016/j.jmatprotec.2013.10.020', '10.1007/s003390100844', '10.1016/j.msea.2004.10.010', '10.1016/j.msea.2007.01.074', '10.1016/j.actamat.2016.09.037', '10.1016/j.corsci.2009.03.025', '10.1007/s11223-013-9451-4', '10.1016/j.msea.2004.06.050', '10.1016/j.msea.2012.01.004', '10.1016/j.msea.2015.02.055', '10.1016/j.msea.2010.11.040', '10.1016/j.jallcom.2015.07.096', '10.1149/1.1695385', '10.1016/j.scriptamat.2016.11.037', '10.1016/j.jmatprotec.2007.06.074', '10.1016/j.jallcom.2015.09.200', '10.1007/s10853-016-0076-4', '10.1016/j.jmatprotec.2006.08.013', '10.1016/j.msea.2007.08.007', '10.1007/s10853-008-2464-x', '10.1007/s11661-016-3322-0', '10.1007/s10853-017-0874-3', '10.1007/s11665-018-3243-8', '10.1016/j.actamat.2014.03.033']",,,,98,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,['10.1007/s11661-018-4684-2'],,,,92.5,0,0,0,2.02,5.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
full text,"['10.1016/j.msea.2009.09.023', '10.1016/j.jallcom.2007.02.054']",,,,91.43,0,0,0.07,2.1,6.1,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0.14
full text,['10.1016/j.jallcom.2018.10.338'],,,,87.60700046,0,0,0,2.12137457,10.27162497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
